latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-26.396,30.427,330.6,1.6,1.2,2017-04-20,0830,Terra,MODIS,86,6.0NRT,295.8,53.8,D
-26.394,30.412,311.9,1.6,1.2,2017-04-20,0830,Terra,MODIS,67,6.0NRT,295.6,17,D
-26.381,30.708,356.1,1.6,1.3,2017-04-20,0830,Terra,MODIS,98,6.0NRT,288,149.3,D
-26.38,30.691,388.5,1.6,1.3,2017-04-20,0830,Terra,MODIS,100,6.0NRT,295.2,386.1,D
-26.378,30.675,309.6,1.6,1.3,2017-04-20,0830,Terra,MODIS,57,6.0NRT,289.8,11.4,D
-26.37,30.709,363,1.6,1.3,2017-04-20,0830,Terra,MODIS,94,6.0NRT,288.1,187.6,D
-26.368,30.693,393.8,1.6,1.3,2017-04-20,0830,Terra,MODIS,100,6.0NRT,302.7,442.1,D
-26.04,29.413,311.8,1.3,1.1,2017-04-20,0830,Terra,MODIS,65,6.0NRT,298.1,12.2,D
-26.037,29.386,311.8,1.3,1.1,2017-04-20,0830,Terra,MODIS,49,6.0NRT,299.4,11.1,D
-25.714,27.41,318.3,1.1,1,2017-04-20,0830,Terra,MODIS,74,6.0NRT,301.4,11.9,D
-25.712,27.399,318.8,1.1,1,2017-04-20,0830,Terra,MODIS,75,6.0NRT,301.3,12.3,D
-25.732,27.616,316.2,1.1,1,2017-04-20,0830,Terra,MODIS,72,6.0NRT,300.2,11,D
-25.731,27.605,310.8,1.1,1,2017-04-20,0830,Terra,MODIS,62,6.0NRT,298.8,6.1,D
-25.625,27.224,315.2,1.1,1,2017-04-20,0830,Terra,MODIS,62,6.0NRT,301.6,7.9,D
-25.489,27.104,311.2,1,1,2017-04-20,0830,Terra,MODIS,61,6.0NRT,299.7,6.9,D
-25.574,31.891,313.1,1.9,1.4,2017-04-20,0830,Terra,MODIS,52,6.0NRT,291.5,19.8,D
-25.572,31.872,315.7,1.9,1.4,2017-04-20,0830,Terra,MODIS,53,6.0NRT,293.8,25.6,D
-25.569,31.879,322.9,1.9,1.4,2017-04-20,0830,Terra,MODIS,75,6.0NRT,292.1,40.6,D
-25.301,30.812,313.8,1.6,1.2,2017-04-20,0830,Terra,MODIS,69,6.0NRT,294.2,22.7,D
-25.299,30.796,309.5,1.6,1.2,2017-04-20,0830,Terra,MODIS,61,6.0NRT,293.2,15.9,D
-24.814,30.125,314.1,1.4,1.2,2017-04-20,0830,Terra,MODIS,66,6.0NRT,297.1,13.2,D
-24.82,30.116,319.2,1.4,1.2,2017-04-20,0830,Terra,MODIS,75,6.0NRT,296.9,21.3,D
-24.743,30.199,314.4,1.4,1.2,2017-04-20,0830,Terra,MODIS,64,6.0NRT,299,13.7,D
-23.189,27.803,321.7,1.1,1,2017-04-20,0830,Terra,MODIS,74,6.0NRT,301.4,13.7,D
-33.925,22.795,309.5,1,1,2017-04-06,2340,Aqua,MODIS,78,6.0NRT,283.4,12.4,N
-33.581,23.445,306.5,1,1,2017-04-06,2340,Aqua,MODIS,38,6.0NRT,273.9,9.7,N
-33.579,23.435,310.3,1,1,2017-04-06,2340,Aqua,MODIS,74,6.0NRT,272.6,12.2,N
-33.573,23.458,319.6,1,1,2017-04-06,2340,Aqua,MODIS,49,6.0NRT,276.9,18.7,N
-33.572,23.447,429.3,1,1,2017-04-06,2340,Aqua,MODIS,100,6.0NRT,295.1,479.3,N
-33.57,23.436,440.9,1,1,2017-04-06,2340,Aqua,MODIS,100,6.0NRT,292.3,601.7,N
-33.568,23.426,310.6,1,1,2017-04-06,2340,Aqua,MODIS,20,6.0NRT,271.5,11.3,N
-33.563,23.449,374.5,1,1,2017-04-06,2340,Aqua,MODIS,100,6.0NRT,285.1,132,N
-33.561,23.438,383.7,1,1,2017-04-06,2340,Aqua,MODIS,100,6.0NRT,284.5,170.1,N
-33.555,23.462,301.2,1,1,2017-04-06,2340,Aqua,MODIS,27,6.0NRT,270.4,6.4,N
-31.609,18.408,332.8,1,1,2017-04-06,1235,Aqua,MODIS,80,6.0NRT,308.2,20.2,D
-31.738,20.614,320.6,1,1,2017-04-06,1235,Aqua,MODIS,62,6.0NRT,307.3,6.8,D
-32.667,18.796,334.6,1,1,2017-04-06,1235,Aqua,MODIS,83,6.0NRT,311,23.4,D
-32.665,18.807,324.5,1,1,2017-04-06,1235,Aqua,MODIS,70,6.0NRT,310.7,9.5,D
-32.743,18.512,323.1,1,1,2017-04-06,1235,Aqua,MODIS,68,6.0NRT,309.2,8.4,D
-32.752,18.514,349.5,1,1,2017-04-06,1235,Aqua,MODIS,94,6.0NRT,311.6,49.2,D
-32.751,18.525,334.2,1,1,2017-04-06,1235,Aqua,MODIS,83,6.0NRT,308.6,22.7,D
-32.947,18.903,323.6,1,1,2017-04-06,1235,Aqua,MODIS,71,6.0NRT,308.9,8.8,D
-32.972,18.853,350.4,1,1,2017-04-06,1235,Aqua,MODIS,95,6.0NRT,310.6,50.9,D
-32.971,18.864,383.9,1,1,2017-04-06,1235,Aqua,MODIS,100,6.0NRT,313.6,158.6,D
-32.969,18.874,331.3,1,1,2017-04-06,1235,Aqua,MODIS,81,6.0NRT,308.5,17.2,D
-32.98,18.865,325.6,1,1,2017-04-06,1235,Aqua,MODIS,74,6.0NRT,310.7,11.4,D
-32.974,18.909,340.5,1,1,2017-04-06,1235,Aqua,MODIS,89,6.0NRT,310.6,31.9,D
-32.972,18.919,327.8,1,1,2017-04-06,1235,Aqua,MODIS,77,6.0NRT,308.3,13.5,D
-32.968,18.952,336,1,1,2017-04-06,1235,Aqua,MODIS,85,6.0NRT,308.7,25.4,D
-33.019,18.835,322.1,1,1,2017-04-06,1235,Aqua,MODIS,70,6.0NRT,308.8,8.2,D
-33.051,19.465,320.8,1,1,2017-04-06,1235,Aqua,MODIS,65,6.0NRT,304,12,D
-33.297,18.556,333.6,1,1,2017-04-06,1235,Aqua,MODIS,83,6.0NRT,308.6,20.1,D
-33.296,18.567,357.4,1,1,2017-04-06,1235,Aqua,MODIS,98,6.0NRT,311.7,67.5,D
-33.294,18.578,332.1,1,1,2017-04-06,1235,Aqua,MODIS,83,6.0NRT,308.2,18.6,D
-33.306,18.558,330.1,1,1,2017-04-06,1235,Aqua,MODIS,81,6.0NRT,310.5,17.1,D
-33.305,18.569,327.9,1,1,2017-04-06,1235,Aqua,MODIS,79,6.0NRT,309.7,14.5,D
-33.385,18.658,319.6,1,1,2017-04-06,1235,Aqua,MODIS,67,6.0NRT,308,7.1,D
-33.366,19.316,315.4,1,1,2017-04-06,1235,Aqua,MODIS,55,6.0NRT,304.2,5.9,D
-33.462,18.758,319.1,1,1,2017-04-06,1235,Aqua,MODIS,68,6.0NRT,307.1,7,D
-33.461,18.768,321.6,1,1,2017-04-06,1235,Aqua,MODIS,72,6.0NRT,306.8,9.3,D
-33.44,19.183,314.9,1,1,2017-04-06,1235,Aqua,MODIS,59,6.0NRT,301.7,8,D
-33.62,18.879,322.7,1,1,2017-04-06,1235,Aqua,MODIS,75,6.0NRT,307.9,10.7,D
-33.619,18.89,339.5,1,1,2017-04-06,1235,Aqua,MODIS,89,6.0NRT,308.8,32.9,D
-33.463,18.752,310.6,2.2,1.4,2017-04-06,0820,Terra,MODIS,40,6.0NRT,296.4,16,D
-33.01,18.8,321.9,2.3,1.5,2017-04-06,0820,Terra,MODIS,80,6.0NRT,300.1,43.8,D
-32.932,18.95,316,2.2,1.4,2017-04-06,0820,Terra,MODIS,75,6.0NRT,299.3,22.4,D
-32.935,18.956,316.7,2.2,1.4,2017-04-06,0820,Terra,MODIS,76,6.0NRT,299.5,26.3,D
-32.763,18.542,319.2,2.4,1.5,2017-04-06,0820,Terra,MODIS,78,6.0NRT,298.4,41,D
-32.757,18.552,311.9,2.4,1.5,2017-04-06,0820,Terra,MODIS,60,6.0NRT,296.2,22.5,D
-33.567,23.504,328.9,1.2,1.1,2017-04-06,0820,Terra,MODIS,47,6.0NRT,290.1,29.7,D
-33.565,23.491,362.4,1.2,1.1,2017-04-06,0820,Terra,MODIS,100,6.0NRT,287.9,113.7,D
-33.563,23.479,352,1.2,1.1,2017-04-06,0820,Terra,MODIS,91,6.0NRT,286.3,79.2,D
-33.557,23.506,316.9,1.2,1.1,2017-04-06,0820,Terra,MODIS,19,6.0NRT,283.6,13.7,D
-33.555,23.493,390.3,1.2,1.1,2017-04-06,0820,Terra,MODIS,100,6.0NRT,294.5,251.7,D
-33.553,23.481,417.9,1.2,1.1,2017-04-06,0820,Terra,MODIS,94,6.0NRT,306.5,478.9,D
-33.551,23.468,376.1,1.2,1.1,2017-04-06,0820,Terra,MODIS,75,6.0NRT,295.6,171.8,D
-33.543,23.483,338.8,1.2,1.1,2017-04-06,0820,Terra,MODIS,54,6.0NRT,295,47,D
-33.541,23.47,351.6,1.2,1.1,2017-04-06,0820,Terra,MODIS,76,6.0NRT,298.8,79,D
-33.541,23.477,351.4,1.2,1.1,2017-04-06,0820,Terra,MODIS,90,6.0NRT,298.3,77.9,D
-33.539,23.464,339.3,1.2,1.1,2017-04-06,0820,Terra,MODIS,65,6.0NRT,294,48,D
-24.815,30.114,320.3,1,1,2017-04-06,0815,Terra,MODIS,65,6.0NRT,305.3,6.9,D
-24.743,30.195,322.3,1,1,2017-04-06,0815,Terra,MODIS,60,6.0NRT,305.8,9.5,D
-23.711,30.23,319.5,1,1,2017-04-06,0815,Terra,MODIS,67,6.0NRT,299.7,12.1,D
-23.71,30.22,318,1,1,2017-04-06,0815,Terra,MODIS,60,6.0NRT,301.9,10.9,D
-23.156,29.696,319.7,1,1,2017-04-06,0815,Terra,MODIS,69,6.0NRT,303.4,7.7,D
-26.586,29.183,311,1,1,2017-04-06,0815,Terra,MODIS,43,6.0NRT,297.7,4.6,D
-26.04,29.417,313.2,1,1,2017-04-06,0815,Terra,MODIS,47,6.0NRT,299.3,6.8,D
-26.038,29.407,320.5,1,1,2017-04-06,0815,Terra,MODIS,73,6.0NRT,303.5,12.8,D
-26.033,29.367,315.3,1,1,2017-04-06,0815,Terra,MODIS,24,6.0NRT,300.9,7.1,D
-25.712,27.409,321.9,1,1,2017-04-06,0815,Terra,MODIS,74,6.0NRT,301.4,12.7,D
-25.71,27.398,318.4,1,1,2017-04-06,0815,Terra,MODIS,69,6.0NRT,301.8,9.1,D
-25.618,27.22,329.4,1,1,2017-04-06,0815,Terra,MODIS,82,6.0NRT,303.7,20.9,D
-25.927,29.402,313.8,1,1,2017-04-06,0815,Terra,MODIS,39,6.0NRT,299.8,5.1,D
-25.858,29.173,321,1,1,2017-04-06,0815,Terra,MODIS,72,6.0NRT,302.4,10.7,D
-25.66,27.839,328.9,1,1,2017-04-06,0815,Terra,MODIS,81,6.0NRT,303.9,19.5,D
-25.803,29.497,316.1,1,1,2017-04-06,0815,Terra,MODIS,57,6.0NRT,299.8,7.2,D
-25.769,29.648,313.4,1,1,2017-04-06,0815,Terra,MODIS,41,6.0NRT,296.6,6.5,D
-25.76,29.649,340.8,1,1,2017-04-06,0815,Terra,MODIS,90,6.0NRT,299.9,40.1,D
-25.634,30.603,325.8,1.1,1,2017-04-06,0815,Terra,MODIS,80,6.0NRT,296.6,23.5,D
-25.63,30.793,325.6,1.1,1,2017-04-06,0815,Terra,MODIS,80,6.0NRT,295.5,23,D
-25.066,30.471,312.2,1.1,1,2017-04-06,0815,Terra,MODIS,42,6.0NRT,297.4,5.6,D
-24.816,30.124,323.1,1,1,2017-04-06,0815,Terra,MODIS,74,6.0NRT,305.7,10.2,D
-24.739,30.203,303.9,1.5,1.2,2017-04-12,2300,Aqua,MODIS,57,6.0NRT,291.2,10,N
-33.538,19.823,350.9,1,1,2017-04-12,2125,Terra,MODIS,100,6.0NRT,285.4,70.3,N
-33.534,19.857,316.1,1,1,2017-04-12,2125,Terra,MODIS,93,6.0NRT,282.2,18.1,N
-33.547,19.825,304.9,1,1,2017-04-12,2125,Terra,MODIS,20,6.0NRT,283.4,8.9,N
-32.541,18.986,310.8,1.1,1,2017-04-12,2125,Terra,MODIS,81,6.0NRT,284.6,15.4,N
-33.534,19.805,300.8,1,1,2017-04-12,2125,Terra,MODIS,30,6.0NRT,281,7.2,N
-33.528,19.85,310.3,1,1,2017-04-12,2125,Terra,MODIS,80,6.0NRT,282,14.1,N
-33.526,19.861,310.4,1,1,2017-04-12,2125,Terra,MODIS,80,6.0NRT,282,14.2,N
-33.54,19.812,353,1,1,2017-04-12,2125,Terra,MODIS,100,6.0NRT,286.8,75,N
-24.783,30.359,325.4,1.3,1.1,2017-04-12,1200,Aqua,MODIS,78,6.0NRT,298.4,23.7,D
-25.667,27.838,314.6,1,1,2017-04-12,1200,Aqua,MODIS,68,6.0NRT,295.6,8.7,D
-25.968,30.891,314.2,1.4,1.2,2017-04-12,1200,Aqua,MODIS,57,6.0NRT,298.5,10.2,D
-26.896,30.911,312.8,1.3,1.1,2017-04-12,1200,Aqua,MODIS,53,6.0NRT,296.6,8.8,D
-28.298,32.33,319.2,1.5,1.2,2017-04-12,1200,Aqua,MODIS,75,6.0NRT,298.2,18.6,D
-28.298,32.336,316.3,1.5,1.2,2017-04-12,1200,Aqua,MODIS,71,6.0NRT,297.7,13.5,D
-28.403,32.189,327.4,1.5,1.2,2017-04-12,1200,Aqua,MODIS,82,6.0NRT,297.4,31.6,D
-28.414,32.191,315.5,1.5,1.2,2017-04-12,1200,Aqua,MODIS,62,6.0NRT,294.7,11.4,D
-29.211,29.84,325.7,1.1,1,2017-04-12,1200,Aqua,MODIS,82,6.0NRT,293.8,24.1,D
-30.539,30.432,309.5,1.1,1.1,2017-04-12,1200,Aqua,MODIS,62,6.0NRT,296.9,5.2,D
-32.534,18.974,309.6,3,1.7,2017-04-12,1200,Aqua,MODIS,21,6.0NRT,294.2,23.6,D
-32.715,19.146,318.3,3,1.6,2017-04-12,1200,Aqua,MODIS,68,6.0NRT,291.7,59.9,D
-32.714,19.153,317.5,3,1.6,2017-04-12,1200,Aqua,MODIS,67,6.0NRT,291.8,58.4,D
-32.776,19.122,312.7,3,1.6,2017-04-12,1200,Aqua,MODIS,42,6.0NRT,294.5,38.8,D
-32.776,19.13,310.1,3,1.6,2017-04-12,1200,Aqua,MODIS,36,6.0NRT,294.2,30.8,D
-33.9,22.082,324.8,2,1.4,2017-04-12,1200,Aqua,MODIS,79,6.0NRT,298.6,51.7,D
-33.898,22.104,350.7,2,1.4,2017-04-12,1200,Aqua,MODIS,96,6.0NRT,299,159.1,D
-33.896,22.127,356.2,1.9,1.4,2017-04-12,1200,Aqua,MODIS,98,6.0NRT,295,190.6,D
-33.913,22.084,327.9,2,1.4,2017-04-12,1200,Aqua,MODIS,34,6.0NRT,300,53.5,D
-33.91,22.106,335.9,2,1.4,2017-04-12,1200,Aqua,MODIS,52,6.0NRT,303.8,81.3,D
-33.908,22.129,367.8,1.9,1.4,2017-04-12,1200,Aqua,MODIS,100,6.0NRT,299.6,274.5,D
-33.906,22.15,313,1.9,1.4,2017-04-12,1200,Aqua,MODIS,33,6.0NRT,292.7,21.3,D
-33.902,22.087,338.6,2,1.4,2017-04-12,1200,Aqua,MODIS,89,6.0NRT,300.2,97.9,D
-33.9,22.109,356.9,2,1.4,2017-04-12,1200,Aqua,MODIS,98,6.0NRT,299.2,196.7,D
-33.898,22.132,368.3,1.9,1.4,2017-04-12,1200,Aqua,MODIS,100,6.0NRT,295.2,282.5,D
-33.914,22.089,331.8,2,1.4,2017-04-12,1200,Aqua,MODIS,85,6.0NRT,300.5,70.5,D
-33.912,22.112,345.7,2,1.4,2017-04-12,1200,Aqua,MODIS,93,6.0NRT,303.6,130.6,D
-33.91,22.135,363.7,1.9,1.4,2017-04-12,1200,Aqua,MODIS,100,6.0NRT,297.6,245,D
-33.927,22.09,312.2,2,1.4,2017-04-12,1200,Aqua,MODIS,55,6.0NRT,297,17.6,D
-33.925,22.113,319.7,2,1.4,2017-04-12,1200,Aqua,MODIS,74,6.0NRT,296.7,36.5,D
-34.31,21.183,321.7,3.2,1.7,2017-04-12,0920,Terra,MODIS,78,6.0NRT,296.7,78.9,D
-34.179,19.259,310.6,2.4,1.5,2017-04-12,0920,Terra,MODIS,58,6.0NRT,297.2,21.3,D
-34.178,19.234,309.8,2.4,1.5,2017-04-12,0920,Terra,MODIS,37,6.0NRT,296.4,20.8,D
-34.193,19.634,321.4,2.5,1.5,2017-04-12,0920,Terra,MODIS,77,6.0NRT,295.1,55.6,D
-34.191,19.606,319.2,2.5,1.5,2017-04-12,0920,Terra,MODIS,73,6.0NRT,295.1,50.4,D
-34.183,19.239,315,2.4,1.5,2017-04-12,0920,Terra,MODIS,69,6.0NRT,297.3,34.2,D
-34.314,21.188,319.5,3.2,1.7,2017-04-12,0920,Terra,MODIS,75,6.0NRT,296.9,66.7,D
-34.202,19.639,316.6,2.5,1.5,2017-04-12,0920,Terra,MODIS,71,6.0NRT,295.2,38.4,D
-34.199,19.611,324.2,2.5,1.5,2017-04-12,0920,Terra,MODIS,80,6.0NRT,295.7,68.4,D
-33.918,22.134,378.2,3.6,1.8,2017-04-12,0920,Terra,MODIS,100,6.0NRT,296.5,929,D
-33.916,22.097,364.9,3.6,1.8,2017-04-12,0920,Terra,MODIS,100,6.0NRT,295.1,623.3,D
-33.901,22.136,326,3.6,1.8,2017-04-12,0920,Terra,MODIS,82,6.0NRT,294.8,136.2,D
-33.899,22.099,341.8,3.6,1.8,2017-04-12,0920,Terra,MODIS,92,6.0NRT,294.7,279.7,D
-33.927,22.143,320.9,3.6,1.8,2017-04-12,0920,Terra,MODIS,77,6.0NRT,291.5,96.1,D
-33.925,22.104,317.5,3.6,1.8,2017-04-12,0920,Terra,MODIS,69,6.0NRT,291.7,73.1,D
-33.911,22.141,366.1,3.6,1.8,2017-04-12,0920,Terra,MODIS,100,6.0NRT,297,646.8,D
-33.908,22.105,384.7,3.6,1.8,2017-04-12,0920,Terra,MODIS,100,6.0NRT,299.3,1090.2,D
-33.355,19.53,306.8,2.4,1.5,2017-04-12,0920,Terra,MODIS,40,6.0NRT,291,15.7,D
-33.223,19.343,333.9,2.3,1.5,2017-04-12,0920,Terra,MODIS,87,6.0NRT,291.8,111,D
-33.221,19.316,311.5,2.3,1.5,2017-04-12,0920,Terra,MODIS,64,6.0NRT,293.5,28.1,D
-33.213,19.325,308,2.3,1.5,2017-04-12,0920,Terra,MODIS,31,6.0NRT,293.5,18.6,D
-32.806,19.142,315.9,2.2,1.5,2017-04-12,0920,Terra,MODIS,39,6.0NRT,290.4,35.2,D
-32.804,19.121,317.3,2.2,1.4,2017-04-12,0920,Terra,MODIS,34,6.0NRT,293.7,38.2,D
-32.808,19.127,323.5,2.2,1.4,2017-04-12,0920,Terra,MODIS,77,6.0NRT,293.3,60.4,D
-32.719,19.177,337.8,2.3,1.5,2017-04-12,0920,Terra,MODIS,89,6.0NRT,297.8,119,D
-32.722,19.182,328.7,2.3,1.5,2017-04-12,0920,Terra,MODIS,82,6.0NRT,296.4,79.9,D
-32.72,19.158,310.6,2.2,1.5,2017-04-12,0920,Terra,MODIS,36,6.0NRT,293.3,23.2,D
-32.709,19.186,327.5,2.3,1.5,2017-04-12,0920,Terra,MODIS,81,6.0NRT,296.2,75.3,D
-27.037,30.82,308,2.1,1.4,2017-04-12,0740,Terra,MODIS,52,6.0NRT,290.4,14.5,D
-26.85,30.287,323.9,2.3,1.5,2017-04-12,0740,Terra,MODIS,81,6.0NRT,291.4,61,D
-26.849,30.272,307.2,2.3,1.5,2017-04-12,0740,Terra,MODIS,56,6.0NRT,291.3,17.7,D
-26.9,30.924,307.2,2,1.4,2017-04-12,0740,Terra,MODIS,54,6.0NRT,292.6,13.1,D
-26.895,30.91,326.7,2,1.4,2017-04-12,0740,Terra,MODIS,83,6.0NRT,292.1,62.3,D
-25.621,27.217,302.1,1.1,1,2017-04-16,2100,Terra,MODIS,47,6.0NRT,287.5,7,N
-25.713,27.406,300.8,1.1,1,2017-04-16,2100,Terra,MODIS,34,6.0NRT,287.8,6.8,N
-31.638,29.075,310.4,1.1,1,2017-04-16,2100,Terra,MODIS,80,6.0NRT,284.6,13.7,N
-24.747,30.188,314.1,1.2,1.1,2017-04-16,1135,Aqua,MODIS,62,6.0NRT,299.9,8.2,D
-24.815,30.117,312.8,1.2,1.1,2017-04-16,1135,Aqua,MODIS,59,6.0NRT,299.5,7.4,D
-25.622,27.214,309.4,1.8,1.3,2017-04-16,1135,Aqua,MODIS,40,6.0NRT,295.7,14.3,D
-26.857,32.745,317,1,1,2017-04-16,1135,Aqua,MODIS,65,6.0NRT,303.6,7.3,D
-26.868,32.798,317.1,1,1,2017-04-16,1135,Aqua,MODIS,65,6.0NRT,301.3,8.6,D
-26.921,32.818,313.3,1,1,2017-04-16,1135,Aqua,MODIS,50,6.0NRT,301.1,6,D
-26.95,32.809,315.6,1,1,2017-04-16,1135,Aqua,MODIS,55,6.0NRT,302.7,7.2,D
-27.011,32.768,333.2,1,1,2017-04-16,1135,Aqua,MODIS,85,6.0NRT,303,26,D
-27.054,32.781,320.1,1,1,2017-04-16,1135,Aqua,MODIS,72,6.0NRT,304,12,D
-27.152,32.805,312,1,1,2017-04-16,1135,Aqua,MODIS,40,6.0NRT,300.7,5.2,D
-27.279,32.75,311,1,1,2017-04-16,1135,Aqua,MODIS,42,6.0NRT,300.9,6.1,D
-27.413,32.581,321.2,1,1,2017-04-16,1135,Aqua,MODIS,62,6.0NRT,302.8,10.4,D
-27.412,32.591,325.7,1,1,2017-04-16,1135,Aqua,MODIS,80,6.0NRT,305.1,15.6,D
-27.422,32.582,323.9,1,1,2017-04-16,1135,Aqua,MODIS,71,6.0NRT,303.3,12.9,D
-27.523,32.447,318.7,1,1,2017-04-16,1135,Aqua,MODIS,55,6.0NRT,302.5,10,D
-27.521,32.457,331.3,1,1,2017-04-16,1135,Aqua,MODIS,85,6.0NRT,305.6,24.3,D
-27.723,32.521,324.3,1,1,2017-04-16,1135,Aqua,MODIS,80,6.0NRT,300.9,17.4,D
-27.722,32.532,325.1,1,1,2017-04-16,1135,Aqua,MODIS,81,6.0NRT,297.3,18.5,D
-27.732,32.523,313.2,1,1,2017-04-16,1135,Aqua,MODIS,35,6.0NRT,299.6,6.8,D
-29.101,31.297,308.6,1.1,1.1,2017-04-16,1135,Aqua,MODIS,64,6.0NRT,297.7,6.7,D
-30.172,30.318,305.3,1.3,1.1,2017-04-16,1135,Aqua,MODIS,22,6.0NRT,292.5,5.7,D
-30.182,30.319,305.6,1.3,1.1,2017-04-16,1135,Aqua,MODIS,18,6.0NRT,293.2,6.3,D
-30.181,30.312,307.4,1.3,1.1,2017-04-16,1135,Aqua,MODIS,63,6.0NRT,293.3,8.2,D
-30.179,30.325,304,1.3,1.1,2017-04-16,1135,Aqua,MODIS,35,6.0NRT,292.7,4.9,D
-31.354,29.866,305,1.4,1.2,2017-04-16,1135,Aqua,MODIS,57,6.0NRT,293.5,6.4,D
-31.353,29.881,321.3,1.4,1.2,2017-04-16,1135,Aqua,MODIS,80,6.0NRT,293.8,28.3,D
-33.814,18.867,310.4,1,1,2017-04-16,0855,Terra,MODIS,45,6.0NRT,300.2,4.8,D
-33.912,22.118,308.2,1.5,1.2,2017-04-16,0855,Terra,MODIS,42,6.0NRT,298,12.6,D
-32.983,18.029,316.1,1,1,2017-04-16,0855,Terra,MODIS,68,6.0NRT,305.2,5.3,D
-27.612,32.636,314.8,1,1,2017-04-07,1140,Aqua,MODIS,51,6.0NRT,298.6,5.5,D
-26.885,30.69,307.9,1,1,2017-04-07,1145,Aqua,MODIS,41,6.0NRT,288.1,6.8,D
-27.051,32.751,319,1,1,2017-04-07,1145,Aqua,MODIS,72,6.0NRT,296.8,10,D
-33.58,18.884,318.3,1.2,1.1,2017-04-07,0905,Terra,MODIS,72,6.0NRT,302.7,10.8,D
-33.045,18.814,318.8,1.2,1.1,2017-04-07,0900,Terra,MODIS,73,6.0NRT,301.6,10,D
-33.027,18.848,318.5,1.2,1.1,2017-04-07,0900,Terra,MODIS,71,6.0NRT,304,8.3,D
-33.625,23.564,332.3,1.3,1.1,2017-04-03,2130,Terra,MODIS,100,6.0NRT,281.6,45.8,N
-33.623,23.578,341.2,1.3,1.1,2017-04-03,2130,Terra,MODIS,100,6.0NRT,282.5,65.7,N
-33.642,23.526,304.5,1.3,1.1,2017-04-03,2130,Terra,MODIS,49,6.0NRT,276.6,11.2,N
-33.635,23.567,302,1.3,1.1,2017-04-03,2130,Terra,MODIS,30,6.0NRT,280.9,8.7,N
-33.633,23.581,313.5,1.3,1.1,2017-04-03,2130,Terra,MODIS,87,6.0NRT,281.3,19.6,N
-33.645,23.527,310.8,2.1,1.4,2017-04-03,2305,Aqua,MODIS,47,6.0NRT,289.4,31.5,N
-33.617,23.582,312.7,2.1,1.4,2017-04-03,2305,Aqua,MODIS,23,6.0NRT,289.1,32.1,N
-26.04,29.412,301.4,1.3,1.1,2017-04-03,2305,Aqua,MODIS,41,6.0NRT,290.2,8.8,N
-23.914,30.036,327.6,1.6,1.3,2017-04-03,1210,Aqua,MODIS,76,6.0NRT,300.8,41.1,D
-23.913,30.044,327.9,1.6,1.3,2017-04-03,1210,Aqua,MODIS,77,6.0NRT,301.4,41.7,D
-24.71,27.413,323.9,1.1,1.1,2017-04-03,1210,Aqua,MODIS,65,6.0NRT,307.1,11.7,D
-24.708,27.424,351.8,1.1,1.1,2017-04-03,1210,Aqua,MODIS,96,6.0NRT,307.4,64.7,D
-25.387,27.549,318.9,1.1,1.1,2017-04-03,1210,Aqua,MODIS,53,6.0NRT,304.4,7.7,D
-25.544,27.847,374.2,1.2,1.1,2017-04-03,1210,Aqua,MODIS,100,6.0NRT,311.7,147.5,D
-25.542,27.858,392.8,1.2,1.1,2017-04-03,1210,Aqua,MODIS,100,6.0NRT,308.9,248.1,D
-25.171,30.875,424.1,1.8,1.3,2017-04-03,1210,Aqua,MODIS,100,6.0NRT,306.7,974.5,D
-25.168,30.893,362.3,1.8,1.3,2017-04-03,1210,Aqua,MODIS,100,6.0NRT,294.6,200.3,D
-25.183,30.879,367.2,1.8,1.3,2017-04-03,1210,Aqua,MODIS,100,6.0NRT,301.1,234.7,D
-25.179,30.896,323,1.8,1.3,2017-04-03,1210,Aqua,MODIS,74,6.0NRT,296.4,36.2,D
-25.566,31.862,315.9,2,1.4,2017-04-03,1210,Aqua,MODIS,61,6.0NRT,302.5,15.4,D
-26.441,28.064,319.1,1.1,1.1,2017-04-03,1210,Aqua,MODIS,50,6.0NRT,299.6,11.9,D
-28.667,28.211,329.1,1.1,1,2017-04-03,1205,Aqua,MODIS,80,6.0NRT,303.4,22.3,D
-28.665,28.222,326.4,1.1,1,2017-04-03,1205,Aqua,MODIS,77,6.0NRT,301.6,18.5,D
-28.487,30.414,316.3,1.4,1.2,2017-04-03,1205,Aqua,MODIS,57,6.0NRT,302,13.3,D
-29.47,24.654,368.6,1.1,1,2017-04-03,1205,Aqua,MODIS,100,6.0NRT,311.6,103.7,D
-28.748,32.021,313,1.8,1.3,2017-04-03,1205,Aqua,MODIS,49,6.0NRT,296.2,13.1,D
-29.953,30.458,314.8,1.3,1.2,2017-04-03,1205,Aqua,MODIS,65,6.0NRT,297.8,13.2,D
-29.949,30.463,314.1,1.3,1.2,2017-04-03,1205,Aqua,MODIS,65,6.0NRT,297.2,12.3,D
-30.599,29.743,313.3,1.2,1.1,2017-04-03,1205,Aqua,MODIS,61,6.0NRT,297.1,11.3,D
-31.354,29.828,313.5,1.2,1.1,2017-04-03,1205,Aqua,MODIS,45,6.0NRT,298,10,D
-31.355,29.834,314.3,1.2,1.1,2017-04-03,1205,Aqua,MODIS,59,6.0NRT,297.7,9.3,D
